PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Clark, PM								Thematic mapping, data mapping, and geocoding techniques for analyzing library and information center data								JOURNAL OF EDUCATION FOR LIBRARY AND INFORMATION SCIENCE				36	4			330	341					WIN 1995	1995										7							WOS:A1995UK60500005		
J	LENOBLE, O; BOBO, JF; FISCHER, H; BAUER, P; RAVET, MF; PIECUCH, M								STRUCTURAL-PROPERTIES AND THERMAL-STABILITY OF FE/AL2O3 MULTILAYERS								JOURNAL OF MATERIALS RESEARCH				10	12			3062	3067		10.1557/JMR.1995.3062			DEC 1995	1995										4							WOS:A1995TJ63900013		
B	Farrell, T								Closing with the enemy: How GIs fought the war in Europe, 1944-45 - Doubler,MD								JOURNAL OF STRATEGIC STUDIES				18	4			139	140					DEC 1995	1995										0							WOS:A1995UF20600008		
J	Machin, J; Navas, A								Land evaluation and conservation of semiarid agrosystems in Zaragoza (NE Spain) using an expert evaluation system and GIS								LAND DEGRADATION AND REHABILITATION				6	4			203	214		10.1002/ldr.3400060402			DEC 1995	1995										14							WOS:A1995TN11400001		
J	Lynn, H; Mohler, CL; DeGloria, SD; McCulloch, CE								Error assessment in decision-tree models applied to vegetation analysis								LANDSCAPE ECOLOGY				10	6			323	335		10.1007/BF00130210			DEC 1995	1995										11							WOS:A1995TN14300001		
J	Davidson, EA								Spatial covariation of soil organic carbon, clay content, and drainage class at a regional scale								LANDSCAPE ECOLOGY				10	6			349	362		10.1007/BF00130212			DEC 1995	1995										33							WOS:A1995TN14300003		
J	BAUMGARTNER, MF; RANGO, A								A MICROCOMPUTER-BASED ALPINE SNOW-COVER ANALYSIS SYSTEM (ASCAS)								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				61	12			1475	1486					DEC 1995	1995										13							WOS:A1995TH67800005		
J	Fox, AJ								Using multiple data sources to enhance photogrammetry for mapping Antarctic terrain								POLAR RESEARCH				14	3			317	327		10.1111/j.1751-8369.1995.tb00718.x			DEC 1995	1995										4							WOS:A1995UE16300004		
J	Unwin, DJ								Geographical information systems and the problem of 'error and uncertainty'								PROGRESS IN HUMAN GEOGRAPHY				19	4			549	558		10.1177/030913259501900408			DEC 1995	1995										50							WOS:A1995TK68100008		
J	Franklin, J								Predictive vegetation mapping: Geographic modelling of biospatial patterns in relation to environmental gradients								PROGRESS IN PHYSICAL GEOGRAPHY				19	4			474	499		10.1177/030913339501900403			DEC 1995	1995										509							WOS:A1995TK67900003		
J	WAUGH, WL								GEOGRAPHIC INFORMATION-SYSTEMS - THE CASE OF DISASTER MANAGEMENT								SOCIAL SCIENCE COMPUTER REVIEW				13	4			422	431		10.1177/089443939501300403			WIN 1995	1995										5							WOS:A1995TH88500003		
J	Douligeris, C; Collins, J; Iakovou, E; Sun, PX; Riggs, R; Mooers, CNK								Development of OSIMS: An oil spill information management system								SPILL SCIENCE & TECHNOLOGY BULLETIN				2	4			255	263		10.1016/S1353-2561(96)00001-1			DEC 1995	1995										9							WOS:A1995WJ00800009		
J	Rautengarten, AM; Schnoor, JL; Anderberg, S; Olendrzynski, K; Stigliani, WM								Soil sensitivity due to acid and heavy metal deposition in East Central Europe								WATER AIR AND SOIL POLLUTION				85	2			737	742		10.1007/BF00476917			DEC 1995	1995						5th International Conference on Acidic Deposition - Science and Policy: Acid Reign 95	JUN 26-30, 1995	Swedish Environm Protect Agcy; Swedish Environm Res Inst; Provincial Govt Goteborg; Provincial Govt Bohus Ian	GOTHENBURG, SWEDEN	11							WOS:A1995UB05300075		
J	Kuylenstierna, JCI; Cambridge, H; Cinderby, S; Chadwick, MJ								Terrestrial ecosystem sensitivity to acidic deposition in developing countries								WATER AIR AND SOIL POLLUTION				85	4			2319	2324		10.1007/BF01186180			DEC 1995	1995						5th International Conference on Acidic Deposition - Science and Policy: Acid Reign 95	JUN 26-30, 1995	Swedish Environm Protect Agcy; Swedish Environm Res Inst; Provincial Govt Goteborg; Provincial Govt Bohus Ian	GOTHENBURG, SWEDEN	21							WOS:A1995UE15800076		
J	Bashkin, VN; Kozlov, MY; Priputina, IV; Abramychev, AY; Dedkova, IS								Calculation and mapping of critical loads of S, N and acidity on ecosystems of the northern Asia								WATER AIR AND SOIL POLLUTION				85	4			2395	2400		10.1007/BF01186192			DEC 1995	1995						5th International Conference on Acidic Deposition - Science and Policy: Acid Reign 95	JUN 26-30, 1995	Swedish Environm Protect Agcy; Swedish Environm Res Inst; Provincial Govt Goteborg; Provincial Govt Bohus Ian	GOTHENBURG, SWEDEN	11							WOS:A1995UE15800088		
J	Kozlov, MY; Bashkin, VN; Golinets, OM								Uncertainty analysis of critical loads for terrestrial ecosystems in Russia								WATER AIR AND SOIL POLLUTION				85	4			2559	2564		10.1007/BF01186219			DEC 1995	1995						5th International Conference on Acidic Deposition - Science and Policy: Acid Reign 95	JUN 26-30, 1995	Swedish Environm Protect Agcy; Swedish Environm Res Inst; Provincial Govt Goteborg; Provincial Govt Bohus Ian	GOTHENBURG, SWEDEN	1							WOS:A1995UE15800115		
J	Brown, M; Dyke, H; Wright, SM; Wadsworth, RA; Bull, KR; Farmer, A; Bareham, S; Metcalfe, SE; Whyatt, D; Powlesland, C								Estimating the impact of air pollution on environmentally valuable sites								WATER AIR AND SOIL POLLUTION				85	4			2589	2594		10.1007/BF01186224			DEC 1995	1995						5th International Conference on Acidic Deposition - Science and Policy: Acid Reign 95	JUN 26-30, 1995	Swedish Environm Protect Agcy; Swedish Environm Res Inst; Provincial Govt Goteborg; Provincial Govt Bohus Ian	GOTHENBURG, SWEDEN	2							WOS:A1995UE15800120		
J	Wadsworth, RA; Brown, MJ; Bull, KR; Metcalfe, SE; Whyatt, D; Powlesland, C								A comparison of different ranking schemes for assessing the effect of large point sources of pollution in the UK								WATER AIR AND SOIL POLLUTION				85	4			2613	2618		10.1007/BF01186228			DEC 1995	1995						5th International Conference on Acidic Deposition - Science and Policy: Acid Reign 95	JUN 26-30, 1995	Swedish Environm Protect Agcy; Swedish Environm Res Inst; Provincial Govt Goteborg; Provincial Govt Bohus Ian	GOTHENBURG, SWEDEN	1							WOS:A1995UE15800124		
J	Wadsworth, RA; Brown, MJ								A spatial decision support system to allow the investigation of the impact of emissions from major point sources under different operating policies								WATER AIR AND SOIL POLLUTION				85	4			2649	2654		10.1007/BF01186234			DEC 1995	1995						5th International Conference on Acidic Deposition - Science and Policy: Acid Reign 95	JUN 26-30, 1995	Swedish Environm Protect Agcy; Swedish Environm Res Inst; Provincial Govt Goteborg; Provincial Govt Bohus Ian	GOTHENBURG, SWEDEN	1							WOS:A1995UE15800130		
J	Haagenrud, SE; Henriksen, JF; Skancke, T								Mapping of urban material degradation from available data								WATER AIR AND SOIL POLLUTION				85	4			2667	2672		10.1007/BF01186237			DEC 1995	1995						5th International Conference on Acidic Deposition - Science and Policy: Acid Reign 95	JUN 26-30, 1995	Swedish Environm Protect Agcy; Swedish Environm Res Inst; Provincial Govt Goteborg; Provincial Govt Bohus Ian	GOTHENBURG, SWEDEN	3							WOS:A1995UE15800133		
J	Butlin, RN; Yates, TJS; Chakrabarti, B								Mapping of critical loads and levels for pollution damage to building materials in the United Kingdom								WATER AIR AND SOIL POLLUTION				85	4			2693	2699		10.1007/BF01186241			DEC 1995	1995						5th International Conference on Acidic Deposition - Science and Policy: Acid Reign 95	JUN 26-30, 1995	Swedish Environm Protect Agcy; Swedish Environm Res Inst; Provincial Govt Goteborg; Provincial Govt Bohus Ian	GOTHENBURG, SWEDEN	0							WOS:A1995UE15800137		
J	FRASER, RH; WARREN, MV; BARTEN, PK								COMPARATIVE-EVALUATION OF LAND-COVER DATA SOURCES FOR EROSION PREDICTION								WATER RESOURCES BULLETIN				31	6			991	1000					DEC 1995	1995										6							WOS:A1995TF42100004		
J	Hermann, F; Kleinsorge, P								Environmental certification of AT&T-GIS in Augsburg, Germany								AT&T TECHNICAL JOURNAL				74	6			72	78		10.1002/j.1538-7305.1995.tb00268.x			NOV-DEC 1995	1995										2							WOS:A1995UB97200009		
J	MITIC, CM; SCHUEPP, PH; DESJARDINS, RL; MACPHERSON, IJ								SPATIAL-DISTRIBUTION AND COOCCURRENCE OF SURFACE-ATMOSPHERE ENERGY AND GAS-EXCHANGE PROCESSES OVER THE CODE GRID SITE								ATMOSPHERIC ENVIRONMENT				29	21			3169	3180		10.1016/1352-2310(94)00331-E			NOV 1995	1995						International Specialty Conference on Regional Photochemical Measurement and Modeling Studies	NOV 08-12, 1993	Air & Waste Management Assoc; Amer Meteorol Soc; Amer Geophys Union; Amer Chem Soc, Div Environm Chem; Amer Assoc Aerosol Res	SAN DIEGO, CA	14							WOS:A1995TE89400022		
J	NOGUSA, H; YANO, T; OKUNO, S; HAMANA, H; INOUE, K								SYNTHESIS OF CARBOXYMETHYLPULLULAN PEPTIDE DOXORUBICIN CONJUGATES AND THEIR PROPERTIES								CHEMICAL & PHARMACEUTICAL BULLETIN				43	11			1931	1936					NOV 1995	1995										38							WOS:A1995TG21200015		
J	Robinson, VB; Mackay, DS								Semantic modeling for the integration of geographic information and regional hydroecological simulation management								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				19	5-6			321	339		10.1016/0198-9715(95)00017-8			NOV-DEC 1995	1995										1							WOS:A1995VM02600001		
J	Johnson, JP								Case studies of dissemination policy in local government GIS agencies								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				19	5-6			373	389		10.1016/0198-9715(95)00020-8			NOV-DEC 1995	1995										2							WOS:A1995VM02600004		
J	Kackley, J; Jankowski, P								Graphical modeling system supporting dynamic processing in a raster GIS								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				19	5-6			391	407		10.1016/0198-9715(95)00021-6			NOV-DEC 1995	1995										0							WOS:A1995VM02600005		
J	Lee, J								Managing probation programs with geographic information systems								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				19	5-6			409	417		10.1016/0198-9715(95)00022-4			NOV-DEC 1995	1995										14							WOS:A1995VM02600006		
J	Beaton, DJ; Taylor, GE; Fairbairn, DJ; Tipple, AG								Large scale spatial information systems in the built environment: An example applied to housing in the Third World								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				19	5-6			419	428		10.1016/0198-9715(95)00023-2			NOV-DEC 1995	1995										0							WOS:A1995VM02600007		
J	SCHMATZ, DR; ENGI, M; LIEBERMAN, JE								PARADIS - A RELATIONAL DATABASE FOR THE CONSISTENT DOCUMENTATION AND ANALYSIS OF METAMORPHIC MINERAL ASSEMBLAGES								COMPUTERS & GEOSCIENCES				21	9			1031	1041		10.1016/0098-3004(95)00039-B			NOV 1995	1995										3							WOS:A1995TJ11800002		
J	RIDDELL, KJ; FULLER, TW								THE SPEY-BAY GEOMORPHOLOGICAL STUDY								EARTH SURFACE PROCESSES AND LANDFORMS				20	7			671	686		10.1002/esp.3290200709			NOV 1995	1995										6							WOS:A1995TE99200008		
J	LEWIS, DM								IMPORTANCE OF GIS TO COMMUNITY-BASED MANAGEMENT OF WILDLIFE - LESSONS FROM ZAMBIA								ECOLOGICAL APPLICATIONS				5	4			861	871		10.2307/2269337			NOV 1995	1995										17							WOS:A1995TF37500002		
J	ACEVEDO, MF; URBAN, DL; ABLAN, M								TRANSITION AND GAP MODELS OF FOREST DYNAMICS								ECOLOGICAL APPLICATIONS				5	4			1040	1055		10.2307/2269353			NOV 1995	1995										83							WOS:A1995TF37500018		
J	GOSZ, JR; MOORE, DI; SHORE, GA; GROVER, HD; RISON, W; RISON, C								LIGHTNING ESTIMATES OF PRECIPITATION LOCATION AND QUANTITY ON THE SEVILLETA LTER, NEW-MEXICO								ECOLOGICAL APPLICATIONS				5	4			1141	1150		10.2307/2269361			NOV 1995	1995										44							WOS:A1995TF37500026		
J	Boggess, CF; Flaig, EG; Fluck, RC								Phosphorus budget-basin relationships for Lake Okeechobee tributary basins								ECOLOGICAL ENGINEERING				5	2-3			143	162		10.1016/0925-8574(95)00022-4			NOV 1995	1995						Workshop on Phosphorus Behavior in the Okeechobee Basin	JUN, 1993	S Florida Water Management Dist; Univ Florida, Inst Food & Agr Sci	W PALM BEACH, FL	48							WOS:A1995TU39600002		
J	Negahban, B; Fonyo, C; Boggess, WG; Jones, JW; Campbell, KL; Kiker, G; Flaig, E; Lal, H								LOADSS: A GIS-based decision support system for regional environmental planning								ECOLOGICAL ENGINEERING				5	2-3			391	404		10.1016/0925-8574(95)00034-8			NOV 1995	1995						Workshop on Phosphorus Behavior in the Okeechobee Basin	JUN, 1993	S Florida Water Management Dist; Univ Florida, Inst Food & Agr Sci	W PALM BEACH, FL	12							WOS:A1995TU39600015		
J	Craglia, M; Raper, J								GIS and multimedia								ENVIRONMENT AND PLANNING B-PLANNING & DESIGN				22	6			634	636					NOV 1995	1995										2							WOS:A1995TQ63300003		
J	Blat, J; Delgado, A; Ruiz, M; Segui, JM								Designing multimedia GIS for territorial planning: The ParcBIT case								ENVIRONMENT AND PLANNING B-PLANNING & DESIGN				22	6			665	678		10.1068/b220665			NOV 1995	1995										1							WOS:A1995TQ63300006		
B	Longley, P								The 1995 European GIS yearbook - Shand,PJ, Ireland,PJ								ENVIRONMENT AND PLANNING B-PLANNING & DESIGN				22	6			772	773					NOV 1995	1995										0							WOS:A1995TQ63300016		
J	MERRILL, T; WRIGHT, RG; SCOTT, JM								USING ECOLOGICAL CRITERIA TO EVALUATE WILDERNESS PLANNING OPTIONS IN IDAHO								ENVIRONMENTAL MANAGEMENT				19	6			815	825		10.1007/BF02471934			NOV-DEC 1995	1995										13							WOS:A1995RY14000003		
J	Brown, S; Gaston, G								Use of forest inventories and geographic information systems to estimate biomass density of tropical forests: Application to tropical Africa								ENVIRONMENTAL MONITORING AND ASSESSMENT				38	2-3			157	168		10.1007/BF00546760			NOV-DEC 1995	1995						Workshop on African Greenhouse Gas Emission Inventories and Mitigation Options - Forestry, Land-Use Change, and Agriculture	MAY 29-JUN 02, 1995	US Country Studies Program; UNEP	JOHANNESBURG, SOUTH AFRICA	44							WOS:A1995TP55100006		
J	Tim, US								The application of GIS in environmental health sciences: Opportunities and limitations								ENVIRONMENTAL RESEARCH				71	2			75	88		10.1006/enrs.1995.1069			NOV 1995	1995										31							WOS:A1995WB67300001		
J	ECKHARDT, DAV; STACKELBERG, PE								RELATION OF GROUNDWATER QUALITY TO LAND-USE ON LONG-ISLAND, NEW-YORK								GROUND WATER				33	6			1019	1033		10.1111/j.1745-6584.1995.tb00047.x			NOV-DEC 1995	1995										102							WOS:A1995TD12700017		
J	MAINGUENAUD, M								MODELING THE NETWORK COMPONENT OF GEOGRAPHICAL INFORMATION-SYSTEMS								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				9	6			575	593		10.1080/02693799508902058			NOV-DEC 1995	1995										22							WOS:A1995TG41200001		
J	VEREGIN, H								DEVELOPING AND TESTING OF AN ERROR PROPAGATION MODEL FOR GIS OVERLAY OPERATIONS								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				9	6			595	619		10.1080/02693799508902059			NOV-DEC 1995	1995										35							WOS:A1995TG41200002		
J	CARLOTTO, MJ								TEXT ATTRIBUTES AND PROCESSING TECHNIQUES IN GEOGRAPHICAL INFORMATION-SYSTEMS								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				9	6			621	635		10.1080/02693799508902060			NOV-DEC 1995	1995										0							WOS:A1995TG41200003		
J	KRAAK, MJ; MULLER, JC; ORMELING, F								GIS-CARTOGRAPHY - VISUAL DECISION-SUPPORT FOR SPATIOTEMPORAL DATA HANDLING								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				9	6			637	645		10.1080/02693799508902061			NOV-DEC 1995	1995										6							WOS:A1995TG41200004		
B	DANSON, FM								FOREST INVENTORY, REMOTE-SENSING AND GIS FOR FOREST MANAGEMENT IN THAILAND - ONGSOMWANG,S								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				9	6			650	651					NOV-DEC 1995	1995										1							WOS:A1995TG41200007		
J	DePietri, DE								The spatial configuration of vegetation as an indicator of landscape degradation due to livestock enterprises in Argentina								JOURNAL OF APPLIED ECOLOGY				32	4			857	865		10.2307/2404825			NOV 1995	1995										7							WOS:A1995TP22100018		
J	STEIN, A; VAREKAMP, C; VANEGMOND, C; VANZOEST, R								ZINC CONCENTRATIONS IN GROUNDWATER AT DIFFERENT SCALES								JOURNAL OF ENVIRONMENTAL QUALITY				24	6			1205	1214		10.2134/jeq1995.00472425002400060022x			NOV-DEC 1995	1995										7							WOS:A1995TF75800021		
J	SUI, DZ								A PEDAGOGIC FRAMEWORK TO LINK GIS TO THE INTELLECTUAL CORE OF GEOGRAPHY								JOURNAL OF GEOGRAPHY				94	6			578	591		10.1080/00221349508979371			NOV-DEC 1995	1995										68							WOS:A1995TJ23900003		
